3.0000
5.0000
7.0000
6.0000
6.0000
0.0000
3.0000
12.0000
0.0000
5.0000
3.0000
16.0000
7.0000
7.0000
6.0000
3.0000
7.0000
5.0000
5.0000
0.0000
6.0000
0.0000
5.0000
12.0000
12.0000
5.0000
0.0000
6.0000
6.0000
6.0000
7.0000
0.0000
0.0000
7.0000
0.0000
3.0000
6.0000
6.0000
7.0000
3.0000
6.0000
6.0000
6.0000
6.0000
0.0000
3.0000
3.0000
6.0000
6.0000
5.0000
5.0000
5.0000
3.0000
7.0000
3.0000
3.0000
6.0000
6.0000
6.0000
7.0000
7.0000
7.0000
7.0000
5.0000
5.0000
5.0000
7.0000
6.0000
7.0000
7.0000
6.0000
5.0000
6.0000
6.0000
7.0000
5.0000
6.0000
5.0000
6.0000
6.0000
6.0000
6.0000
0.0000
6.0000
6.0000
6.0000
6.0000
7.0000
0.0000
0.0000
7.0000
7.0000
12.0000
0.0000
3.0000
5.0000
12.0000
5.0000
5.0000
5.0000
7.0000
7.0000
5.0000
7.0000
5.0000
7.0000
7.0000
6.0000
5.0000
7.0000
6.0000
3.0000
0.0000
5.0000
5.0000
0.0000
7.0000
7.0000
5.0000
6.0000
7.0000
3.0000
6.0000
3.0000
0.0000
3.0000
0.0000
5.0000
5.0000
7.0000
5.0000
5.0000
3.0000
7.0000
6.0000
5.0000
5.0000
7.0000
5.0000
6.0000
7.0000
7.0000
7.0000
7.0000
6.0000
7.0000
7.0000
3.0000
5.0000
7.0000
7.0000
5.0000
7.0000
7.0000
7.0000
3.0000
7.0000
7.0000
7.0000
6.0000
7.0000
5.0000
7.0000
5.0000
7.0000
7.0000
3.0000
5.0000
5.0000
7.0000
5.0000
7.0000
5.0000
7.0000
6.0000
3.0000
5.0000
6.0000
6.0000
7.0000
7.0000
7.0000
7.0000
3.0000
7.0000
7.0000
7.0000
7.0000
7.0000
3.0000
7.0000
7.0000
7.0000
3.0000
5.0000
5.0000
7.0000
7.0000
7.0000
5.0000
5.0000
0.0000
7.0000
7.0000
3.0000
7.0000
7.0000
6.0000
7.0000
5.0000
7.0000
7.0000
5.0000
7.0000
7.0000
6.0000
7.0000
7.0000
7.0000
7.0000
7.0000
7.0000
3.0000
5.0000
5.0000
3.0000
3.0000
7.0000
7.0000
7.0000
6.0000
5.0000
6.0000
7.0000
7.0000
6.0000
7.0000
7.0000
6.0000
3.0000
0.0000
6.0000
7.0000
7.0000
7.0000
5.0000
5.0000
0.0000
7.0000
7.0000
7.0000
5.0000
7.0000
5.0000
7.0000
6.0000
5.0000
7.0000
6.0000
3.0000
3.0000
7.0000
3.0000
7.0000
3.0000
7.0000
6.0000
7.0000
5.0000
5.0000
6.0000
3.0000
6.0000
7.0000
7.0000
7.0000
